text,label,source
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I know many of antifa who will fight harder....and not waste government socialist money URL,SAFE,olid
#Nikes attempt to alienate more than half the country grabbed so much attention nobody noticed Levi’s going full gun control and partnering with the clowns from Everytown. If a leftist company goes Woke and nobody notices does it make a sound?,SAFE,olid
@USER @USER The problem is Trump is playing the Dems against the Repubs and he is neither. Trump is an authoritarian. To Trump there is no leaning. His goal is to conjure up hate. He has been part of America’s under belly his whole life and brought it to the WH.,OFFENSIVE,olid
@USER Doesn't seem like Hollywood has too many independent thinkers.,SAFE,olid
@USER but i dont think all of us are depressed. i think on social media it’s all perfect and shit but social nedia only portrays one part of a persons life. as far as help i think it’s the same as it’s always been,SAFE,olid
c1900 6vols Tales from Blackwood Third Series Short Stories Maga Magazine Cowper URL URL,SAFE,olid
@USER @USER @USER Nasty a$$ Liberal sheep...you are prime example of sheeple with NO BRAIN.,OFFENSIVE,olid
@USER @USER Because he will have ate it,SAFE,olid
@USER @USER @USER @USER @USER @USER What kind of dumb shit am I gonna read next,OFFENSIVE,olid
#Emmys didn’t watch. Won’t ever watch silly entertainers trying to make unfunny jokes about conservatives. So scripted and unfunny!,SAFE,olid
@USER @USER Ending the horrible trade imbalance burden from Obama/BushII/Clinton/BushI results in an $800B/year boon to the USA economy! This is what you fail to mention. Trump-o-nomics = MAGA [You should try to listen to Trump more closely so you can learn.],SAFE,olid
@USER @USER HE IS BEST OF THE BEST! BARUN SOBTI,SAFE,olid
@USER She is a vile rat of a woman.,OFFENSIVE,olid
Captain Maga getting slandered? And it wasn’t from me? Damn. URL,OFFENSIVE,olid
@USER Nope he is called SHAZAM too,SAFE,olid
@USER I am drunk and listening to Wings. More fun than the Emmys for me?? Keep writing. You are the new Ebert. No pressure ;),SAFE,olid
#TheWallStreetJournal | Mass shootings have made gun control a key... #WallStreetJournal URL URL,SAFE,olid
@USER @USER I wouldn’t trust Chuck Schumer ever. He’s a liar and the president doesn’t trust him either.,OFFENSIVE,olid
@USER Deplorable hillbilly who is the dreg of society and I'm DAMN PROUD OF IT!! #DeplorableDreg #TrumpsArmy #TeamTrump #WWG1WGA #MAGA #KAG🇺🇸🚂,SAFE,olid
"@USER @USER @USER Still shoveling shit"" for Trump?....What kind of woman supports a liar, racist, pussy grabber?....that's what kind of woman you are.""",OFFENSIVE,olid
@USER Be ready!! Be prepared!! Because the trump administration isn’t going to do shit if you get hit!! Well.. if it’s a white county you’re good.. lookout Randolph county!! Hide yo kids!! Hide yo wives!!,OFFENSIVE,olid
"@USER Damn...that's almost as old as I am! Then again, he is from Utah, and he does what career politicians do...appeal to his base""!""",SAFE,olid
@USER @USER Did u c the smile on that kids face afterwards?....was beautiful.... #MAGA ❤️🇺🇸👸🏼💋,SAFE,olid
#pnpcbc #cdnpoli #bcpoli #ontpoli #alpoli More to Join #Conservatives URL,SAFE,olid
@USER I do not need a female packing a weapon for my protection. Not my kind of girl. If you need that much protection You are in the wrong place.,OFFENSIVE,olid
@USER @USER Hope you're right about that last part. But I've learned it's pointless to underestimate the stupidity of TX conservatives.,HATE,olid
@USER @USER @USER @USER @USER @USER @USER @USER antifa blocking the road in Salzburg #SalzburgSummit18 URL,SAFE,olid
@USER They're still building and hiding nukes but yeah your pops got played like the udiot he is.,OFFENSIVE,olid
"@USER And, he proved that all the gun Control"" LAWS doesn't stop anyone willing to break the LAW. He could have just as easily shot a colleague or student. Or, several. LAX enforcement of existing LAWS and Criminal Minds ignoring laws are the REAL problem. But, DemocRats know that.""",OFFENSIVE,olid
"@USER @USER @USER @USER I also understand that it is not an insult but the way Nguni languages are spoken, it can't be Msuthu"" but has to be ""Umsuthu"" which in English will loosely translate to ""s(he) is Mosotho"" and in Sesotho will be ""ke Mosotho"", can't be ""Muntu"" but ""Umuntu""""",SAFE,olid
@USER He schools read a ammo box warning label...,OFFENSIVE,olid
"#Elections News: Gun control group's political arm pouring millions into midterm elections #News #HeadlineNews"": URL",SAFE,olid
@USER Wow this is priceless! A college educated professor self-inflicts himself with a bullet wow he is “brilliant”! URL,OFFENSIVE,olid
So summer camp is relatable to detention centers? Liberals will paint any picture to get a non-existent point across. #maga URL,SAFE,olid
@USER And We Deplorables will use the 2A to keep our democratically elected President in Power. How about that,SAFE,olid
@USER Again she is the GOAT at HER SPORT but of all athletes ever? Absolutely not,OFFENSIVE,olid
@USER He is coming to PurpleUmpkin where he becomes one of the Murples. I will send him a ticket to travel. God speed!,SAFE,olid
@USER She doesn’t want to play to other children or adult unless she lives with them. She help everyone in the house whatever task there is to do. She speaks clearly and turning 2 this September. Her excuse always when there’s a guest in the house she is shy. No one influenced her.,SAFE,olid
@USER Google CFO Exec cries about election night in front of a crowd at a podium. She & her colleagues control our elections. When Social Media Giants support one political ideology exclusively over another it is time to treat their actions as political donations subject to FEC rules.,SAFE,olid
@USER You are a bad chaid😂😂😂😂😂,SAFE,olid
@USER @USER He is german 😂 he play for 🐖 club fcb ssshhhhhiiiiiiiiiiiiiiiit,SAFE,olid
@USER Awesome Agree Yeah man Preach Wait... what did i just read? Oh shit,OFFENSIVE,olid
@USER CHAD SHE IS A COMMIE SPAR US!!!!!,SAFE,olid
#SesameStreet’s #Bert and #Ernie came out of the #closet today. Spox says they’re a loving #couple. #Conservatives incensed. Rush out to buy Bert and Ernie dolls to burn along with their newly purchased #Nike fashions. #Gay #lgbtq #lgbtqtwitter #bluewave URL URL,SAFE,olid
@USER @USER @USER @USER @USER @USER So the first thing you do is put the black guy up and call out that we are using the race card. Shows how racist you are. Maybe put a Latino or woman up next.,OFFENSIVE,olid
@USER You coming to Georgia when I get back then?😂,SAFE,olid
@USER @USER I'm sorry but damn she is hot af,OFFENSIVE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER LMAO - understanding and accepting imperical evidence and facts is a social democrat attribute. Conservatives on the other hand believe religion and Trump. What a sad state of affairs. #Cult45,SAFE,olid
"@USER @USER all out war"" with @USER is hilariously insubstantial😂😂""",SAFE,olid
@USER @USER @USER Race has nothing to do with it. Either you are fake MAGA or ignorant either way you are now blocked.,OFFENSIVE,olid
@USER No reporting on the death threats faced by Kavanaugh or ANY conservatives huh?,SAFE,olid
@USER @USER ...I happen to know of your wayward conversations with Patricia Hewitt and hooking back up with the very same Liberals you are who sold us out to this. Go on. Tell me how your continued complicity isn't part of this. You have stoked this too. Disgusting.,SAFE,olid
@USER @USER BRUH THIS??? LMAOOO,OFFENSIVE,olid
@USER Wow She's A Piece Of Work🔥Obviously She's Been Involved In Rape Are Sexal Misconduct And It Didn't Go Her Way🙏Awful Thing To Ruin Anybody's Life That's Innocent💯 #MAGA #ConfirmKavanaugh #JUSTICENOW #VoteRedToSaveAmerica #GodBlessAmerica #AnnaLovesTrump #TrumpsArmy 🇺🇸 URL,SAFE,olid
@USER @USER @USER @USER nvm he is dodging us we can Play you now,SAFE,olid
5.10am Still a crowd at Queens Park protesting the conservatives middle of the night power grab. Shame on the conservatives! What kind of party creates chaos during an election? Rather than working with their citizens to create a healthy economy? @USER #ONpoli,HATE,olid
@USER Pray for Judge Kavanaugh and his family. #MAGA #Kavanaugh #KavanaughConfirmation #KavanaughConfirmationHearings,SAFE,olid
@USER You sound like the Nazis my family came to America to go back and fight in their home. You have a lot to learn. Antifa is an Enemy of America just like the Nazi's,SAFE,olid
@USER the only thing i know about gun control is how to have great aim.,OFFENSIVE,olid
@USER CNN is neither there to make money or tell the truth It solely exists to be a propaganda arm of the Democratic Party,SAFE,olid
@USER @USER Isn’t it what liberals want? Now they are crying with the consequences- on a budget money comes out of some other program.. liberals just print more money,SAFE,olid
"@USER @USER @USER I purposefully had my damsel"" be a bit of a badass. She is saved by the protag, saved by the third party member, and sticks her neck out to save their hind quarters just as often (if not more!). Sure, she may have ulterior motives (*evil laugh*) but she's still pretty kickass!""",HATE,olid
@USER @USER Have not spent one dime on NFL. NO TICKETS. NO MERCHANDISE. NO TV TIME. My Football Day is Saturday. College Gameday is incredible,SAFE,olid
@USER @USER @USER LOL!!! Now will they BURN those? And will they remember to take them off first? One guy didn't. And to burn them OUTSIDE so they don't take down the house as one guy did? Wait until they find out Levis is now pushing gun control. Nazis marching in their tidy whities? Oy.,HATE,olid
@USER Notice that ALL of the homeless are white and American. That's not by accident. The state has gone out of its way to displace Americans with by harboring illegal aliens and making taxpayers pay for them. #MAGA,SAFE,olid
"@USER @USER I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""",SAFE,olid
@USER Ontario Liberal MP Leona Alleslev is using you to jump the queue. The faithful back benchers are probably FURIOUS and should join the LIBERALS in protest.,SAFE,olid
@USER To be very honest it’s also wrong to disregard stats. Hazard is an attacker and isn’t pegged with any sort of defensive duties. He is always with the ball (as the main man/his’ style) so if his G+A stats aren’t as good as people expect they have every right to question his rating,SAFE,olid
@USER 2 ways for President Trump to lose in 2020. Gun control and an immigration bill with no wall.,OFFENSIVE,olid
"@USER @USER @USER @USER @USER Brad, the God of Scripture does not have a sense of justice."" He is just and a consuming fire. He remains today what he was then but as all theonomists forget 1/2""",SAFE,olid
@USER @USER Liberals as per Odia standards 👆....RW is liberal when it comes to my state 🤣🤣,OFFENSIVE,olid
@USER @USER And ANTIFA IS PISSED THEY WERENT INVITED !!!!!!!,SAFE,olid
@USER Thank you Don Jr! You are absolutely correct!,SAFE,olid
@USER Whoever you are you deserve this URL,OFFENSIVE,olid
@USER @USER YAY - AWESOME 🇺🇸♥️😎👈👍MAGA🇺🇸♥️🇺🇸RepPowerVote♥️🇺🇸strengthened by PowerPrayers🇺🇸👍Red Tsunami♥️,SAFE,olid
"@USER Those are old photos and in no way represent antifa"". It's a small group of delusional people who call themselves Antideutsch (""Anti-German"") who have tried to co-opt the anti-fascist movement and claim that anyone who is not anti-German and pro-Israel is antisemitic and racist.""",SAFE,olid
@USER @USER Maybe he is not a Mariota fan,SAFE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Glad to jump in #MAGA,SAFE,olid
@USER And wouldn't #JohnMcCain be proud... Notably @USER read a passage of Scripture at the memorial service but he was not asked to speak his own words Sen McCain likely saw him for what he is once trump took office: a gutless suck-up who's looking for Sessions job! #weasel,SAFE,olid
@USER Don’t care. Let them (NFL) die on the field kneeling,OFFENSIVE,olid
@USER The Dems playing a con game. It must be Antifa don’t you think.,HATE,olid
@USER ATTENTION ALL RED VOTERS!!! GET OUT AND VOTE.IF WE DON'T WE WILL LOSE EVERYTHING.,SAFE,olid
@USER @USER @USER @USER Oh i thought you were the dream team minus sonja. Really you are the mean disgusting team minus sonja. Oh by the way dorinda leave sonja alone. You are so jealous of sonja. She is kind sweet and so much prettier than you. Get over it you drunk,HATE,olid
@USER Even though he has proved to be very efficient in almost every regard since taking office. Hillary should fade away.,SAFE,olid
@USER @USER @USER @USER @USER Will the liberals stop wasting tax payer money with C71 which will be repealed as soon as next year if passed? Move on instead to ensure criminals are dealt with severly and illegals are banned from entry.,SAFE,olid
@USER NINE NINE!!! I love that show so much! OMG URL,SAFE,olid
@USER @USER Not surprising at all. The Trudeau “Liberals” have been using it to emotionally manipulate and divide Canadians since the beginning.,SAFE,olid
@USER Yes Comie (communist pun intended) WE do and will emerge stronger when u & all ur cronies are put to death at Gitmo. WE THE PEOPLE WILL INDEED BE STRONGER. #MAGA #DrainTheSwamp,HATE,olid
@USER me trying to avoid the freshman boys who hang out in my block and hit on me everyday URL,OFFENSIVE,olid
@USER Would our country be able to keep its law enforcement officers safer (who are trying to keep our families safe) if gun control laws were not subject to the limitations of the 2nd Amendment? #alpolitics,SAFE,olid
@USER Duck ass shit not funny,SAFE,olid
@USER @USER @USER @USER He is building it.,SAFE,olid
@USER @USER He is truly adorable. Happy Birthday baby boy😘,SAFE,olid
@USER @USER Hey Andrew which problems are specifically the result of Justin’s actions. You don’t seem to have any solid info to tweet and you don’t read the articles you retweet. There aren’t enough conservatives in this county to get you elected. So you’d better start speaking to everyone,SAFE,olid
"@USER @USER @USER @USER @USER ...how you want to be defined""? PUL-EASE! When you live under a 24/7/365 MSMedia SHIT-SMEAR to the point you have Marxine Waters sending her ANTIFA minions out to threaten you in public places - you learn not to give a F*CK what the ""Pavlovian Left"" thinks. Night, night 🌙!""",OFFENSIVE,olid
#WalkAway #MAGA Trump adviser eyes entitlement cuts to plug U.S. budget gaps URL,SAFE,olid
.@USER should not be allowed to host @USER if he's going to let Republicans go on and say any ole thing without mediation/fact checks. He is a waste of breath. stick to counting votes @USER,SAFE,olid
@USER @USER @USER @USER Anonymous profile pic with 16 followers defending Trump. See that a lot on his threads. Whoever you are you have no idea if they're prepared or not. 2900+ people died in PR from their lack of preparedness and response after the damage. ICE doesn't need $10M more to cage children.,SAFE,olid
@USER @USER you should probably start reading your Bible hun.,SAFE,olid
@USER He’s got a lot of nerve - fast & furious.,SAFE,olid
@USER My. Arms. Wasn't. That. Big! N. Neither. Was. My. Boobs! They. Are. Now! From. Them. Injecting. Fat! Into. My. Body!,OFFENSIVE,olid
@USER @USER Betty I think women have been handed a character assassination bomb to destroy MEN by the liberals and the FEMINISTS. I would hate to know these women represent ME. WHY WAIT ALL THESE YEARS TO REPORT...,HATE,olid
@USER He is an israeli puppet.,OFFENSIVE,olid
@USER @USER @USER She is a victim. Terrible.,SAFE,olid
@USER @USER @USER @USER Her word against his & one more! She is a left wing nut nobody would touch & is mad cause #Kavenaughs Mom had to evict her parents!,OFFENSIVE,olid
@USER @USER @USER She is laughing the most. URL,SAFE,olid
@USER Y’all need to know that she is human being and knew Mac for so many years and was in a relationship with him. She’s grieving. She doesn’t have post something to prove that. AND IT IS NOT HER FAULT HE DIED LIKE DAMN! Stop blaming this poor girl. His addiction killed him.,OFFENSIVE,olid
"@USER Anyway she is a man and a mother"" it's about time she gave it to an actual female. Congratulations to Naomi! She has class & skills!""",SAFE,olid
@USER @USER @USER @USER Liberals have compassion ONLY for non Americans.,SAFE,olid
@USER Every one of them need to be put away for life,SAFE,olid
OBAMAS LYING SKANK MARIA HARF #DNCwbore #LyingSkank #KavanaughConfirmation #ChristineBlaseyFord #RedNationRising #KAG #MAGA #CCOT @USER URL,SAFE,olid
@USER @USER I wouldn't doubt anything the unhinged witch would do.She's a leftest nutty Professor with a mentally ill past.She has no business teaching anyone!I suspect she is a closet ANTIFA member pd by Soros. Psycho was going to do the same thing to Gorsuch. #LockHerUp in a mental ward!,OFFENSIVE,olid
@USER @USER @USER @USER He is an awesome dog. Almost worth the trip,SAFE,olid
@USER Hiding like the caged animal he is.,OFFENSIVE,olid
@USER Buy one URL,SAFE,olid
@USER is it possible Dallas Goedert is a healthy scratch next Sunday he is giving u nothing,SAFE,olid
.@USER Veterans earned their benefits. How can the Liberals justify failing to spend this money on those who need it most? #cdnpoli URL,SAFE,olid
@USER @USER @USER yes the CPC needs more Liberals. Good call Scheer.,SAFE,olid
@USER @USER @USER You forgot ANTIFA,SAFE,olid
@USER @USER Jeff I have a lot of respect for you. Please vote no to Brett - not because you don’t like him but because it’s the right thing to do. He has lied - he is hiding documents - he thinks trump is above the law. THIS IS WRONG !!!,OFFENSIVE,olid
@USER please come back! You are missed on the field!!!! Annnnnnnnnnnnnd I love you too💙 #AlwaysACowboy #NFLSunday #CowboysNation #DEZBRYANT #88,SAFE,olid
@USER there is no way she is 26 wow drugs maybe who knows,OFFENSIVE,olid
@USER @USER @USER @USER They are Conservatives to be put on the Supreme Court that don’t have all of these blemishes on their record these questions of their character there are better candidates. They need to find one. This one is the POTUS pic because he thinks the POTUS should be above the law,SAFE,olid
@USER Battle of the hags!,SAFE,olid
*goes to song suffragettes* Waitress: “there’s a $15 minimum food and drinks charge” Me to waitress : “who do you think you are?”,SAFE,olid
"@USER Josh, thanks for including COCK-A-DOODLE OOPS! in this list of amazingly illustrated picture books! I love Deborah Zemke's just before sunrise"" illustrations!""",SAFE,olid
"@USER As a liberal, I've long been insulted when leftists call themselves liberals.""""",SAFE,olid
@USER @USER @USER @USER @USER Your narrative is so false it is comedic. You and people like you are frauds.,SAFE,olid
@USER Build the wall ! Vote Republican! Not perfect by a long shot. But so much better than the alternative anti-Americans!!!,HATE,olid
@USER @USER Are you still dating JJ from “goodtimes “???Dyn-o-mite URL,SAFE,olid
@USER I blame @USER for inciting violence and she should be held accountable! She is a despicable disgrace.,SAFE,olid
@USER @USER POS still at it URL,SAFE,olid
@USER @USER @USER @USER Your school got piped by Georgia 😂,SAFE,olid
@USER Gross,OFFENSIVE,olid
@USER @USER With Democrat's Sociability Quotient it's no wonder Democrats think about Gun Control all the time!,HATE,olid
@USER How do you know he is? Because he said he is? Lol,SAFE,olid
@USER Conservatives are so sick of these tactics by liberals. First there was Bork then there was Thomas. Republicans just keep taking it too...Trump won’t take it for long though. URL,HATE,olid
@USER @USER Wish u folks luck w that. I think you’re fucked though.. There will never be enough pro gun folks elected in California to turn the tide on gun control. The masses are convinced guns only equal bad. They already tell u which & how many guns you can buy. Now ammo. What’s left?,OFFENSIVE,olid
@USER @USER @USER You only have 6 1/2 years left buddy!! 😀#MAGA,SAFE,olid
"#TuesdayThoughts The White men"". Anyone else tired of identity politics? And see how women are the victim by the liberals. Go vote @USER Aren't you tired of getting bashed?""",SAFE,olid
@USER @USER Get her in Washington on Monday. America first MAGA,SAFE,olid
"@USER And the gun control people say what? And the No gun zone"" people, where are you? SMH""",SAFE,olid
@USER Speed test on computer wired and see what speeds do you have,SAFE,olid
@USER Yes it’s valid. I explained earlier she had not used her old one for over 2 years but on sep 3rd she requested a new one. This arrived within 3days. She has now got her pin via on line banking. But She is still going to the bank tomorrow to find out why the pin and telephone code,SAFE,olid
@USER @USER @USER @USER @USER @USER I have. He is desperate to see what I'm saying and report me. Shame as he usually says nothing. Another antifa pussy no doubt,OFFENSIVE,olid
@USER @USER Ikkk he is a fucking prince 6al3 mn al stories bta3in Disney kida ahhooo😹😭😹😭😹💜💜💜,OFFENSIVE,olid
@USER @USER @USER @USER @USER Odd. Stating opinions comes with an attack (cunt and assumption of a streamer using boobs for attention.) It was verbal diarrhea from a person who ought to know better.,OFFENSIVE,olid
@USER thank you sm and it was great meeting you too!! seeing you and my other favs reminded me that its so worth pushing through the pain to be able to do things like that!!,SAFE,olid
@USER Wow...not even his supporters can do the math and see that he is not right for this country. Well his supporters cant do math either,HATE,olid
@USER If he doesnt want to face the responsibility for his actions then he is in the wrong job. That is without taking into account him being a bit shit... #AVFC #BRUCEOUT,OFFENSIVE,olid
@USER You are so hot that every man in the Twitter universe and beyond makes this not so thinly veiled attempts at flirting with you. You have almost 1700 followers in 6 months. You are extremely popular. What's that like? URL,SAFE,olid
@USER She is probably waiting on her private pay off,SAFE,olid
@USER and sometimes these edgy bitch boys are not secretly soft (good trope!!) they are just straight up.... abusive..... this is a very thin line to walk and dramione doesn't walk it well,HATE,olid
#WebberForCongress #NJ11 #MAGA we cannot allow #Liberals to #Impeach #POTUS #Trump URL,SAFE,olid
@USER @USER @USER Way to go David👍 I love it when someone can send the liberals into a tessyfiy in the morning. Keep up the fight. 🇺🇸🇺🇸🇺🇸,HATE,olid
"@USER @USER @USER @USER For a President that is so unqualified "", Donald J Trump most certainly is successful! You can dislike the man, but you cannot deny his achievements!""",SAFE,olid
@USER Perhaps FBI etc. Should look into Orrin Hatch closet and investigate what he is hiding Sex Offenders always stick together,OFFENSIVE,olid
@USER He can get on his knees with the rest of them and stay there. One day they will be playing to empty stadiums.,SAFE,olid
@USER @USER He is too decent a man for this day and age.,SAFE,olid
@USER @USER @USER I am sure she is his “good friend”If He talks like an AntiSemite Walks like an AntiSemite and Acts like an AntiSemite then He is.... surprise! @USER not really surprised,SAFE,olid
@USER Now this. A thousand percent agree with this. She is a passionate woman.,SAFE,olid
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER That's like arguing that soldiers who fought Nazis in WWII were violently forcing their ideas onto others"" when they shot Nazis. No, they weren't trying to change their minds with bullets, they were trying to stop them from forcing fascism on the world. Same with antifa.""",SAFE,olid
#FarRight #Psychopath @USER #Leader @USER will now use the #invisible #press #created #catkiller as #excuse to bring back #FoxHunting if she's not gone by #Christmas #AnimalCruelty #ToriesOUT #NoConfidence #CrimeSyndicate #GE2018 #CriminalsOutofNumber10,HATE,olid
@USER How come they only asked 2 questions on gun control? That guy is in for sure,SAFE,olid
@USER The mother never moved I think I would have at least moved a arm a leg I mean something she is a idiot. Why wasn’t she watching for car geeezzz and the other idiot in the car he/she is blind,OFFENSIVE,olid
@USER @USER she is a zombie.,OFFENSIVE,olid
@USER @USER @USER I think it is a safe bet that Donald is clueless on everything because he is ignorant & lies so much. Ivanka knows everything & will flip on all of them to save her treasonous ass.,OFFENSIVE,olid
@USER Looks like conservatives made a back room deal with her as they are best known for always playing dirty divisive politics,OFFENSIVE,olid
@USER My brother works at boost he said he hasn’t heard anything,SAFE,olid
@USER @USER @USER @USER @USER i choose antifa URL,SAFE,olid
@USER Its amazing that these DemoRats are elected to any public office! Their total disregard of the US Constitution and due process is abhorrent. They hung this woman out to dry and the woman refuses to come foward and its the Conservatives fault,HATE,olid
@USER @USER Wait you don't know who she is? Oh boy,SAFE,olid
@USER More empirical proof that liberals are the fascists who are trying to ruin America by destroying the sovereign rights of the people.,SAFE,olid
@USER @USER You Rotated him the wrong way and now it looks like he is gliding.,SAFE,olid
@USER @USER Cry a river Trump won,SAFE,olid
@USER He too is afraid his backstabbing deeds will be discovered and made public undermining the entire farce of the Obama administration,OFFENSIVE,olid
@USER When you put fortnite on the poll instead of Spider-Man URL,SAFE,olid
@USER @USER @USER @USER @USER @USER Yes I do! A lot of us that support stricter gun control are absolutely opposed to having all guns banned. I myself am a responsible gun owner who is capable of *also* recognizing that we do not need civilian ownership these other guns. compromise clearly isn’t your strong suit.,SAFE,olid
@USER Big if true lol,SAFE,olid
@USER Much suckage if bad. And it don’t look good.,SAFE,olid
@USER Medically treat the addict and the mentally ill gun shooter for the medical cause 1st then no need for a wall or further gun control,OFFENSIVE,olid
@USER Lol you are so tight 😂,OFFENSIVE,olid
@USER @USER @USER @USER Riots everywhere 😡😡😡😡👊👊👊👊,SAFE,olid
@USER College football is much more interesting than the NFL protesters.,SAFE,olid
@USER #Police are priority for funding! @USER @USER @USER Our country is overrun with crime. Degrees of lawlessness in #UnitedKingdom,SAFE,olid
@USER @USER @USER @USER @USER What does it matter who I vote for..it’s the left who pushes for gun control yet portrays black men in music vids as violent gun “users”..stfu! Lmao sleeping fools,HATE,olid
@USER @USER They're NOT #BuildTheWall #LockThemUp #DrainTheDeepState #NFLWalkAway & #MAGA,SAFE,olid
@USER @USER Actually bad examples. Japan never had weapons of any kind to begin with before their gun control. Uk and Australias gun crime and crime in general didn't see a spike down. New Zealand has much less gun control than you think. Plus there's still guns on the black market,SAFE,olid
@USER The real ANTIFA!! URL,SAFE,olid
@USER @USER @USER @USER CNN is doing fine. It's just that MSNBC is doing great. Fox hasn't grown one iddy biddy tiny bit. Same crowd of Conservatives (about 3out of 10 people)...so sane people still are a majority,SAFE,olid
@USER @USER @USER I’ll accept your framing if you accept that it’s perfectly legit for me to say Vox contributes meaningfully to Antifa violence and the internment of Uighur Muslims in China. Call it a deal,SAFE,olid
@USER CNN is trash and everyone that has a brain knows it!,OFFENSIVE,olid
AND Still I give it the old college try! #WalkAway #CommunismKills #LuciferiaRising @USER #MAGA #Trump2020 URL,SAFE,olid
"@USER @USER Thanks, I was wondering what this term was supposed to mean. Right wing radicalisation"" ... is that supposed to imply that conservatives engage in extremist tactics like Maxine Waters calls for?""",SAFE,olid
@USER Please watch the story of Welles Crowther. He is a hero. You are simply an asshole. Be ashamed,OFFENSIVE,olid
"@USER @USER @USER @USER The only one suffering terrorist attacks is Mussolini"" even if that were true, the way that ""terrorist"" is generally defined (as ""doing violence against power, outside of government realm"") of course its true its irrelevant, Hitler by that analogy wasnt a criminal. Antifa was""",SAFE,olid
@USER @USER You are unwell,SAFE,olid
@USER She is such a witch. All she needs is a broom,OFFENSIVE,olid
@USER Liberals can’t math good. 😂,SAFE,olid
@USER 2 Cor 5:17 “Therefore if anyone is in Christ [Consciousness] he is a new creation. Old things have passed away and look! New things have come.”,SAFE,olid
@USER she is so sweet,SAFE,olid
@USER @USER @USER Why would Feinstein even waste paper on this anonymous letter she is not well.,SAFE,olid
@USER I love the 'so far to the Left that they place themselves in opposition to the Left' people. It's a bit like the far right who hate conservatives and Israel.,SAFE,olid
@USER @USER Mossad.,SAFE,olid
@USER He is not the best receiver in the NFL when healthy.,SAFE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Fluffy was found 🐈❤️💙🐾‼️,SAFE,olid
@USER @USER Okay Blane. Now get back to your basement and keep making Antifa dresses.,SAFE,olid
@USER @USER These conservatives are selfish and self serving. This isn’t the “Trudeau plan”. The Liberals are working with Conservatives like Mulroney and Ambrose to solve this. It’s not a partisan issue.,HATE,olid
#MeTooMovement has become a far left liberal political machine ran by feminist hacks that hate all men and conservatives. #Trump #MAGA #KavanaughConfirmationHearings,HATE,olid
@USER Haha that's just because I'm unique. A lot of Americans can't find Sweden on a map. And I'm like jag älskar Sverige😍💙💛🇸🇪❤️,SAFE,olid
@USER @USER He is a joke.,SAFE,olid
@USER And with right wingers its about white supremacy and neo naziism ? Right?,HATE,olid
New York Times Admits Experts Were Wrong About Trump&#8217;s Iran Policy. America Is Winning. URL Chaulk this one up a deep mark of success scrathed in the wall of successes. MAGA @USER,SAFE,olid
@USER @USER I’m guessing Willie Nelson said IDGAF about pissing off trump lemmings to do Beto’s campaign rally.,SAFE,olid
@USER Its like saying the brown shirts afe better than nazis because they pretended to be socialists.,OFFENSIVE,olid
@USER So speaks according to his own bio ......a Christian. A white man who worships Jesu....s a brown man...... being racist to brown hobbits. He is two things.... a ringwraith and a blocked ringwraith. Thanks heavens out of 6 Billion people on the earth only 18 want to follow him,SAFE,olid
@USER @USER Then let the proud boys back on or get rid of Antifa. Lies until one of those two choices comes to fruition. Be the man your parents expected you to be.,SAFE,olid
@USER @USER @USER @USER Because the National Front of BNP always did well in rural Somerset or In cities like Chester. Just as most Antifa recruits come from places like Burnley or Halifax. Is there any reality you people don't invert?,SAFE,olid
@USER Wtf have I missed here. My account was hacked and just got it back up and running. Somebody care to explain what’s going on here. Am I right in saying that the guy who has been playing live saying he is Dash Berlin aka Jeff ??? So what’s happened ???,OFFENSIVE,olid
@USER @USER @USER The Distance Home for right now but we will be sending you a Doll Factory proof very soon and you are going to love it Fiona!!,SAFE,olid
@USER @USER that’s just cause the director a fucking beast but let’s not act like christian bale ever fuck niggas up or had wavy fighting scenes,OFFENSIVE,olid
@USER @USER Your statement sums up the Lib Dem party tbh Brett. And the Conservatives....... and the Labour Party......... What a sorry state we are in!!,SAFE,olid
@USER @USER @USER would help them but he is in his own sunken place.. @USER to the rescue ? URL,OFFENSIVE,olid
@USER but you ARE listening to Grandmaster Trump,SAFE,olid
Make sure you Vote REPUBLICAN up and down your ballots. Vote RED for conservative values. Vote Republican candidates only to help our POTUS Trump help Americans to MAGA URL,SAFE,olid
@USER She is the evolve form.,SAFE,olid
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Idk some Antifa nut job,SAFE,olid
#LeviStrauss Takes Stand On Gun Control #LEVISTRAUSS&COMPANY #SanFrancisco #America URL URL,SAFE,olid
