text,label,source
@USER @USER @USER Honestly you people are seriously delusional! It’s a good thing the majority of fans in Ottawa are Educated! Because ppl like you are scary!,HATE,olid
@USER @USER Ya niggas,SAFE,olid
"IDC what phone u got, lol silly nigger",HATE,davidson
@USER @USER @USER @USER lmao that hashtag had me dying princess hoe needs to get a Twitter lol,OFFENSIVE,davidson
"Fort Trump in Poland?! Sounds great to me!! Another lasting reminder to the Left/Dems how much the rest of the world hates"" @USER #MAGA #WWG1WGA #RedWave2018 #DrainTheSwamp #FortTrump""",OFFENSIVE,olid
@USER The real reason they want gun control.,SAFE,olid
"Happy Monday bitches. Just wanted you to know, ""yes you can"" Don't ever fucking forget how amazing and strong you are.",OFFENSIVE,davidson
This talking eggplant skurred af URL,SAFE,davidson
"@USER And Sarah's story, egad! The producer who's asked if he could fall for a nymphet and responds absolutely!""""",SAFE,olid
@USER @USER Liberals didn't give Juanita Broderick a chance to be heard or Keith Ellison's accuser. Can't have it both ways.,SAFE,olid
oops: 'constitutionalists' #teabaggers in #mississippi forgot ratify a centerpiece of the constitution: 13th amendment banning slavery.,SAFE,davidson
"Bitches be 18 in 8th grade talking about ""I miss Bae"" 🙊👫 naw bitch you missed graduation 😳😭😭😂",OFFENSIVE,davidson
@USER <= got all the hoes,OFFENSIVE,davidson
@USER find a new hillbilly!! #spiritweek!!,SAFE,davidson
@USER Shocking almost all liberals are crazy and insane since that Clinton witch lost they’ve become #unhinged #deranged and a bunch of damn #crybabies stop acting like children and grow up,HATE,olid
If youu let yo bitch leave with another niggah and don't say shit thats on youu!,OFFENSIVE,davidson
bitch you guessin,OFFENSIVE,davidson
"Remember in 2001 when the Yankees were in Boston and the crowd was cheering USA instead of ""Yankees suck"" I love baseba…",SAFE,davidson
am i the inly one seeing Austin Rivers out play @USER bitch ass tonite?,OFFENSIVE,davidson
"These hoes be twerkin for Birkin, poppin coochie for Gucci, bustin wide for that Prada, Bendin over for Louis",OFFENSIVE,davidson
Your pussy so bomb I call it dynamite,OFFENSIVE,davidson
"Everybody fckn everybody bitch & everybody with the shit, that's life",OFFENSIVE,davidson
@USER Booker is toast!,SAFE,olid
@USER Hey remember those storage bins they recently found full of supplies that were in Puerto Rico 🇵🇷 but never given out.. ask your mayor,SAFE,olid
@USER Omg gunny!!! Thank you you are so kind!! 😍😭💕💕💕💕,SAFE,olid
Jihadis are running a claim that the King of #Saudi Arabia died two days ago. Must be the bombs falling on em that r making em hallucinate.,SAFE,davidson
"@USER I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!",SAFE,davidson
I say K.Michelle is manly because she doesn't act like a lady.She's too foul at the mouth and violent.I'll have to beat the bitch.,OFFENSIVE,davidson
"You got niggas, and I got bitches, but I want you. -PND",OFFENSIVE,davidson
@USER you deserve it !!!!,SAFE,olid
@USER ACLU is insane. The antifa democrats are violent and should be declared a domestic terrorist group.,HATE,olid
@USER restricton g means your license been revoked stop making excuses you a straight up bitch,OFFENSIVE,davidson
+++ I can't prove causation either but while the CONservatives in CDA surely love the idea of 𝙿𝚎𝚝𝚊𝚕𝚜 𝙼𝚌𝙿𝙾𝚄𝚃𝚂𝙵𝚊𝚌𝚎(¬@USER bashing PM @USER can't help but think they're also egging the former to continue the bashing to boost their fortune(s) vainly. URL,SAFE,olid
"You are a BOY you DONT say ""clutch"" fag ass. That's that bitch shit lingo tf.",OFFENSIVE,davidson
@USER - Gun Control (MGK DISS) URL via @USER fucking new Em wouldn’t let the shit slide he was playin wit da kid @USER,OFFENSIVE,olid
ON. SIGHT!! RT @USER: Bitch I bet not see you in the streets @USER trash ass nigga,OFFENSIVE,davidson
RT @USER: 👍 “Fuck the skinny bitches in the club!” - @USER #ANACONDA URL,OFFENSIVE,davidson
Your mcm is a lil bitch,OFFENSIVE,davidson
So this ape can get a MCM but I can't unbelievable... URL,SAFE,davidson
Wow the stupid nigger in LeBron really came out there,HATE,davidson
“@USER: “@USER: Everybody Loves Dej Loaf” cause that's wifey” fuck off kaya dats my bitch.,OFFENSIVE,davidson
her pussy stay wet when shes around me gotta lick it till she wetter then never before,OFFENSIVE,davidson
My dick is called Batman because bitches love it when my Dark Knight rises.,OFFENSIVE,davidson
"So basically I reflected a lot on how for now, I make fire my bitch day to day.",OFFENSIVE,davidson
Can't find my BC powder .. I'll just chug this children's Advil,SAFE,davidson
Bitches be in internet relationships tho. Like yous a lonely hoe,OFFENSIVE,davidson
@USER bitch I died when I read that.,OFFENSIVE,davidson
"@USER @USER @USER You should.have tried more, perhaps a BJP or RSS connection could have been fixed"".Masters would be happy Dhanya""",OFFENSIVE,olid
URL What a shit heel.,OFFENSIVE,davidson
"Charlie Kimball: ""I had nowhere to go"" URL #IndyCar #MAVTV500",SAFE,davidson
"I'm pretty sure the dmv won't let me take a new pic, but a bitch might accidentally lose my license again where they have to take a new pic",OFFENSIVE,davidson
@USER yuhh I'm finna hit that hoe! 😁👍,OFFENSIVE,davidson
@USER So... Did Angela hook up with a younger guy so she has someone to wipe her butt when she is 75?,OFFENSIVE,olid
i hate when people ask “who you tryna look good for?!” bitch myself bye,OFFENSIVE,davidson
🍕🐱 RT @USER: RT @USER: A piece of pussy URL,OFFENSIVE,davidson
@USER God save us from that catastrophe,SAFE,olid
@USER If liberals can’t win they will do whatever it takes to obstruct the process.,SAFE,olid
“@USER: Lol good now I got them nasty rednecks off my back I can take care of business” @USER @USER he serious,OFFENSIVE,davidson
"@USER I could've swore everyday was jus sayin I had all the hoes like 2 days ago! No I'm gay,What's next? I gotta baby on the way😂",OFFENSIVE,davidson
@USER in that I get more bitches than you? If so YOU RIGHT,OFFENSIVE,davidson
@USER Well your a tool for the liberals so I’m not surprised you don’t see. Pretty much a tool in general...,SAFE,olid
@USER @USER @USER @USER Just cause you dont think he is funny doesn't mean he don't deserve a show or just because he is a man. Men work just as hard as women. He been in the business for year's. Let the pros handle this,SAFE,olid
OMG RT @USER: Have yall ever met a dyke who didn't have a kid?,OFFENSIVE,davidson
"' I don't like when niggahs be like "" where yo bitch at ? "" Na I'll check you on that idc who you is , mine you... URL",OFFENSIVE,davidson
“@USER: Next person I see tweeting that bitch shitting on herself im unfollowing you”,OFFENSIVE,davidson
“@USER: Car hopping is a different world these ghetto guys tried asking for my number LOL” did they have to be ghetto Tho ?,SAFE,davidson
@USER OH MY GOSH!! I LOVE HER!!!! a beautiful loaf <3 you are an angel for taking care of her!,SAFE,olid
@USER @USER you inferred he tried to ho to Nam. He did not. He dodged it. He is no great leader.,SAFE,davidson
@USER @USER @USER Got a point there if you are a person that just looks after yourself however i think if you look at NHS/Social Care/Emergency services/ wages compared to living costs you will see a different story.,SAFE,olid
@USER in San Diego niggah!,OFFENSIVE,davidson
@USER @USER @USER @USER @USER The OG dream i believe is what you are looking for haha. If you watched all games in this tournament vs leetpro you would notice a pattern. Never the less insane game and im glad I witnessed it live.,SAFE,olid
@USER @USER @USER Thanks for proving democrats can’t let their people think. Proving again Liberals are all talk. Just like Senator Feinstein Pelosi. They always go to no facts just destroy. Just like the politicians of Puerto Rico have destroyed and rob the state of all of its financial resources,SAFE,olid
@USER @USER @USER @USER @USER I'am pretty sure for the 100th time I told you ALL POLITICS TO THE SIDE Not my fault Cale is a Sexual Predator and Jill committed Stolen Valor by stealing someone else Military Pictures saying it was her Son I could care less if they are Antifa or Proud Boys who came and 1/2,SAFE,olid
just got done biking with my dyke,OFFENSIVE,davidson
@USER And you can see how close he is to tears. I know how hard it is to lose an old friend. They're irreplaceable.,SAFE,olid
"i just found out that ""marehood"" is code for ""horse pussy"" #brony #mlp URL",OFFENSIVE,davidson
@USER @USER @USER @USER Becca. She is too much work.,SAFE,olid
After you declare ANTIFA a terrorist's organization then start collecting the names of all the professors involved: URL,SAFE,olid
Dumb bitch lol URL,OFFENSIVE,davidson
my self esteem has two levels: • i'm a worthless piece of shit who deserves no love • bow down before me bitches i am you…,OFFENSIVE,davidson
@USER @USER @USER *Extremistische Idee,SAFE,olid
@USER oh I'll make you some brownies alright;))),SAFE,davidson
This bitch is so annoying😒😒,OFFENSIVE,davidson
I'm like Rashad and I did her like when he found out the ghetto truth about New-New,OFFENSIVE,davidson
"""@USER: Glad I'm getting outta Atlanta. Nothing but a bunch of niggas in & outta jail & dumb bitches with mad kids fuckin em.""",OFFENSIVE,davidson
Do dykes date other dykes or is that shit gay to y'all?,OFFENSIVE,davidson
1 Week watch Nike Stock Plummet.. the Liberals can't keep Nike afloat.. #BoycottNike Macy's still hasn't rebounded ! URL,SAFE,olid
@USER Drama queen. #WalkAway,SAFE,olid
PHILOSOPHY EXISTENTIALISM AND DEPTH and not trash pop #MTVHottestLanaDelRey,SAFE,davidson
@USER bitch waaaaaa??,OFFENSIVE,davidson
I'm a couple bitches header 😎 ioeno em 😂😂,OFFENSIVE,davidson
@USER yea your the bitch on the right getting smacked URL,OFFENSIVE,olid
@USER She does and she lost because she took it for granted that she would inherit all of Bill’s support not knowing that for all of his deficiencies he is the kind of person you could drink with and she is the kind of person one would never drink with.,SAFE,olid
I'm not the type of guy to bitch about how hot it is but it's about to be 11 and I'm still sweating,OFFENSIVE,davidson
These niggas be actin like bitches,OFFENSIVE,davidson
@USER According the gore hurricane hazel in 1955 was Trumps fault and all the typhoons cyclones and hurricanes are all Trumps fault And Trump colluded with God to defeat Hillary. All true!,OFFENSIVE,olid
"Y'all hoes broke, be stealing from the mall but be flexing",OFFENSIVE,davidson
On the NorthSide @ WildBills With @USER 👉Come up on a check ✔️ Left that hoe🙅 alone ✔️… URL,OFFENSIVE,davidson
@USER there is a point where even liberals must question motives,SAFE,olid
Secondary playing like hoes.,OFFENSIVE,davidson
“@USER: @USER for the light weights” *pussies,OFFENSIVE,davidson
"Kanye > Tupac........ ""are you serious?"" Yep bitch keep it moving.",OFFENSIVE,davidson
Everybody got foreign bitches and foreign cars 😴😴,OFFENSIVE,davidson
Tony Blair equals Bush's bitch #morningjoe,OFFENSIVE,davidson
-- @USER in the sitting room making herself a drink. Her shoulders are raised indicating how tense she is. I walk over to her and start to make myself a drink as well. ] You know you made things more --,SAFE,olid
@USER I wouldn't know cause i don't fuck with these hoes,OFFENSIVE,davidson
“@USER: @USER @USER Ima whoop this boy!” It's nothing you bean head ass bitch,OFFENSIVE,davidson
Best rider? That goes to a blaxican.,SAFE,davidson
I feel the sorry for the nice people in this world because they're actually the solution. Its all you hoes and assholes thats the problem,OFFENSIVE,davidson
@USER blame it on the yellow chucks lmfao,SAFE,davidson
@USER @USER Funny how liberals dig up ex lovers or fakes when a strong conservative conadidate that will be paced....at this point they have ZERO credibility. ZERO!,SAFE,olid
@USER @USER great reply except it was trash,SAFE,davidson
@USER is out of his goddamn bird trying to say YoBurger is better than 5 guys,OFFENSIVE,davidson
"@USER pulled up in that bulbasuar, you know I'm bout to make yo girl pussy sore",OFFENSIVE,davidson
@USER it does which sucks but honestly at least i can mute all the instances full of weirdos and just scope fed/local it's a treat,HATE,olid
@USER Cannibals liberal style.,SAFE,olid
@USER She doesn’t want to be near him. And if he watched the show. She never said anything about loving him she said I don’t want to ruin my chance to get to the us. She is keeping it real.,SAFE,olid
@USER Farther not further... maybe you should study English and quit playing In the journalistic limelight!,SAFE,olid
@USER your voice mail little bitch ass nigga URL,OFFENSIVE,davidson
@USER they didn't want to fuck Steve that bitch lmao,OFFENSIVE,davidson
@USER It really is unbelievable that he feels it’s ok to call citizens worse than deplorable. He’s nuts. No wonder ppl are running to Reps. He obviously thinks he is way better than us. Time to go away Mr. Biden!,OFFENSIVE,olid
@USER @USER I have. Its horse dung. She can't remember when and where. It comes out at the last second. Her parents lost a foreclosure case where his Mom was the judge she is a hardcore anti Trump liberal the #MeToo is turning into BLM ANTIFA and there is 0 due process,SAFE,olid
@USER BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.,SAFE,olid
@USER miss ya too nigger 😛😘😘😘😘😍,OFFENSIVE,davidson
"All Bow Wow hoes on the stage, lol",OFFENSIVE,davidson
Snapchat me bitches @/jaceyjanette,OFFENSIVE,davidson
Hope y'all kno wen u eat pussy u one inch away from death.,OFFENSIVE,davidson
@USER nah that shit gets me heated. I have the smartest mouth and know what I'm doing and get called a retard. I'm done playing games,OFFENSIVE,davidson
“@USER: My leave out is trash 😨”😭😭😭 u sick,SAFE,davidson
@USER Yep this is the world the liberals want to live in.,SAFE,olid
When a bad bitch asks you to come over URL,OFFENSIVE,davidson
"You workout, tweet, Instagram, tweet, text some hoes, xbox, fall asleep these young boys ain't gotta clue what grinding is",OFFENSIVE,davidson
@USER same i just want to win so i can finally have a good pc and shit post in full body in vrc,OFFENSIVE,olid
Niggas talk more than bitches these days...,OFFENSIVE,davidson
@USER c'mon pussy,OFFENSIVE,davidson
Fxck outta here hoe ✌,OFFENSIVE,davidson
Smokin stuntin. Riding round town wit a bitch so bad but she don't mean nothing,OFFENSIVE,davidson
@USER You are becoming unhinged with this game....,SAFE,olid
@USER pussy watch it nuh mi Neva lov mon. -badmon,OFFENSIVE,davidson
Niggas with bitch tendencies..,OFFENSIVE,davidson
"He needs too! We win titles when he smacks hoes! RT @USER: Big Ben gone smack ""another"" hoe after this lost 😂😂😂 sorry @USER",OFFENSIVE,davidson
Damn bro im hungry then a hoe rt and ain't got shit to eat at the crib fuckkkk,OFFENSIVE,davidson
"RT “@USER: Lawd Jesus, this can't be real😂 URL to ghetto to be real lol",OFFENSIVE,davidson
@USER this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,HATE,davidson
@USER @USER Bro I randomly tried this dns shit and it worked first time wtf,OFFENSIVE,olid
Omer Asik so trash on the offensive side of the floor dude real life murky doo doo water,SAFE,davidson
@USER Eff dem hos.,OFFENSIVE,davidson
@USER Bet ya Ryan can’t wait...,SAFE,olid
@USER @USER @USER @USER Your reply makes no sense,SAFE,olid
“@USER: About to go take over the A this summer. Binging alll the fly bitches to bless atl! #turnup!” Thank you!! 😁😁💯,OFFENSIVE,davidson
"Thinking about the ""boom boom boom waaay ho"" video makes me laugh at least once a day.",SAFE,davidson
"I'm an 18 year old gay driving through the back roads of redneck Virginia blasting Cheetah Girls. If that doesn't scream sitcom, what does?",SAFE,davidson
@USER Every one is on these social media platforms arguing about who is racist and who isn't while the powers that be manipulate it to push their agendas and gain power. And shit. I know exactly what ur saying im pretty liberal guy and i can't stand the racism discussions.,OFFENSIVE,olid
“@USER: I could write a book on the things hoes say.”no way Jose,OFFENSIVE,davidson
Thanks to @USER I have learned way more than I ever wanted to know about birds...,SAFE,davidson
@USER chase you God damn faggot 😂😭😂😭,HATE,davidson
@USER catch them hoes on.Saturday meet me at Plano senior high,OFFENSIVE,davidson
We don't love them hoes !,OFFENSIVE,davidson
@USER this is the guy who put us on the original 100 antifa in C'Ville and signed it 'you're welcome',SAFE,olid
"Col. Sanders, Part 2: ""...and those sons of bitches— they dragged it out and extended it and watered it down that I’m so goddamn mad!""",OFFENSIVE,davidson
@USER @USER Nobody voices opinions in this country louder than conservatives so idk what the fuck he's on about,OFFENSIVE,olid
A1 bricks in this bitch we in Gucci house,OFFENSIVE,davidson
@USER Of course he is offended he is ill due to liberalism!,OFFENSIVE,olid
Exactly. Don't be gettin no additional pussy for them soft ass tweets. Jus be you dude lol,OFFENSIVE,davidson
@USER 😭😭😭😭😭 how u kno im talkin bout you bitch lmfao,OFFENSIVE,davidson
@USER @USER @USER He is awful. And so smug.,OFFENSIVE,olid
I'm only back cause I don't wanna see the boys lose to trash #vote5sos,SAFE,davidson
Goodmorning bitches #ladykimora #sandiego @ Water front San Diego URL,OFFENSIVE,davidson
These hoes ain't loyal...,OFFENSIVE,davidson
😂😂😂😂😂 brittany bitch u my dog man 😂😂😂✌️✌️😩😩😩😩😩😩😹😹🙈🙈🙈🙈,OFFENSIVE,davidson
"Mark Teixeira finally stepping up, HR and couple of BBs #Yankees",SAFE,davidson
Your bitch got her lipstick on my dick...,OFFENSIVE,davidson
@USER is advocating for conduct within bounds of Human Rights but can the terrorists can be categorized as Human? They kill people mostly innocent just like berserk wild beasts. Even wild beasts kill only when hungry. So I feel that the Indian Army who are doing greatly. URL,HATE,olid
After Deztinis session we needed this lmao Jk girl good yob lol URL,SAFE,davidson
@USER @USER bitch. 😖,OFFENSIVE,davidson
@USER I'm talkin bout sluts and hoes in general,OFFENSIVE,davidson
"“@USER: @USER Too bad the optimism I have for the Royals, you don't have for the Twins!! Take those ""Rose(ie) colored glasses off",SAFE,davidson
"Side bxtches gettin lit up outchea, y'all birds better tighten up.",OFFENSIVE,davidson
@USER You are my favorite bot ily,SAFE,olid
@USER @USER absolutely retarded article URL,OFFENSIVE,davidson
Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage…,OFFENSIVE,davidson
@USER @USER @USER @USER 👉 @USER 👈 Tiny Jihadi URL,SAFE,davidson
RFT Tweet of the day🙌🙌 “@USER: If a nigga change on you.. Fuck em .. He was a bitch nigga from day 1”,OFFENSIVE,davidson
I'm the only person who likes yellow Starburst I feel,SAFE,davidson
Switcharoo yo hoe!,OFFENSIVE,davidson
Jihadi streams: British #ISIS fighter identified as Abu Abdurahman Al Britani killed in action. URL,SAFE,davidson
"@USER @USER @USER @USER @USER Antifa is always igniting fighting and violence with the right, therefore they are YOU! BLM is mostly"" peaceful? Are you kidding me? Do your research! Geez URL",SAFE,olid
@USER BS maybe the unemployed and those loving on the government it,SAFE,olid
"The club Promoter tweet ""fucked another niggas bitch last night. Lol Successful nite"" you RT the tweet & laugh. THAT W…",OFFENSIVE,davidson
".@USER @USER via @USER You have cattle. You are big farmers. You can feed your children. Why then resort to birth control? This is my opinion, I see no reason to control births in Tanzania,"" @USER URL URL",SAFE,olid
He does! Lmao RT @USER: Sean Payton been had hoes RT @USER: Lol URL,OFFENSIVE,davidson
@USER bitch I know stfu 😂,OFFENSIVE,davidson
@USER She's an Osuite...so she is deregionised.,OFFENSIVE,olid
Where all the 2nd string bitches at?,OFFENSIVE,davidson
Like out of no where you've become an inconsiderate bitch and I'm BEYOND done with your shitty attitude #backup,OFFENSIVE,davidson
@USER @USER As if Politically Correct Speech and gun control laws are not attacks on the Constitution! Your hypocrisy is showing.,OFFENSIVE,olid
@USER eyy that pushin one for me bro cause you know that bitch better blow hah,OFFENSIVE,davidson
@USER I'm not gone see your baby monkey lil ass anyway funky ass,OFFENSIVE,davidson
@USER looking forward to seeing what you are bringing to the market. The rum market has needed some quality infusion for quite some time. Fingers crossed for a quality spiced rum.,SAFE,olid
I hate bitches. Thirsty ass bitches,OFFENSIVE,davidson
@USER You are welcome! URL,SAFE,olid
The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...,SAFE,davidson
@USER Any day you free I’m dead ass serious an don’t call me talking about come get him cause imma block yo ass,OFFENSIVE,olid
A hunned hunneds nicca #LetsGetIt,OFFENSIVE,davidson
@USER Hey I don’t actually really care about celebs. I’m 9/10 out of the loop with celeb news because I don’t have any interest in western celebs. If anything you should re’evaluate how you view celebs since you are the one placing a personal vendetta against someone for something-,SAFE,olid
@USER @USER Easy big fella!! You would do the baseball if it was the bravos!!! Lol,SAFE,olid
@USER @USER @USER @USER @USER Hmmmm what about the MEPs who we elect in the UK who attend the European Parliament to represent the UK? It’s a framework under which we operate. We’re not the victim until we leave and are then subject to rules we don’t even control. It’s a #BrexitShambles. Let’s stop it.,HATE,olid
"They hardly get sex...so when the opportunity of sick presents itself, their giving you some pussy...and boy are they generous",OFFENSIVE,davidson
there ain't one UNpregnant bitch in the world anymore Smh,OFFENSIVE,davidson
@USER Baby Brennan boo who I don’t have a security clearance. Get lost Brennan,SAFE,olid
I got yo bitch dick whipped,OFFENSIVE,davidson
"""Lmao @USER: The d.rose adidas are lighter than my phone .... Shit is retarded""",OFFENSIVE,davidson
"@USER @USER @USER @USER @USER @USER @USER @USER @USER Nobody is greek"", that nation was lost, if it ever existed at all.. You are Subsaharan.""",SAFE,olid
@USER Them stop being a bitch and do it,OFFENSIVE,davidson
Bad bitches every where,OFFENSIVE,davidson
@USER You are a great model for inspiration,SAFE,olid
"@USER Hi Charlie, have a great day",SAFE,davidson
Fat hoes. Belly shirts. Die now.,OFFENSIVE,davidson
you gotta understand that these bitches are childish,OFFENSIVE,davidson
"@USER shut the fuck up, your wack as fuck. Garbage mohawk having faggot, stop making music and shovel my snow scrub.",OFFENSIVE,davidson
"""@USER: she really asked me that dead ass serious tho, all i could say was ""bitch wheet"" LOL",OFFENSIVE,davidson
Have their been any reports of an aerosolized virus that turns apes intelligent? Seems like that kind of day.,SAFE,davidson
"This fat bitch just said ""next time don't forget my potato chips"" 😂😂",OFFENSIVE,davidson
I aint got no problem chicks goin on vacay to the states to be hoes. Just declare ya AIDS at the border when ya come back,OFFENSIVE,davidson
"A street nigga don't love nobody if you ain't his day one (bitch, nigga)",OFFENSIVE,davidson
@USER @USER @USER No- it’s wise all the time to not capitulate to liberal demands.. Example- allowing a few more days for the Kavanaugh hearings and offering the fake accuser the opportunity to testify under oath is smart politically.. but liberals demanded more. Then Grassley said “hell no”,SAFE,olid
@USER Absolutely. We conservatives have another strong lady to lead our country 2019.,SAFE,olid
@USER He's a big crybaby because he didn't get his way for the 2016 election,SAFE,olid
All i kno is make them hoes cone joints,OFFENSIVE,davidson
"@USER Wow, and we thought we were the only ones with a luxurious interior #OreoLove #StufOfLegend",SAFE,davidson
"I'm no pussy, but ur still a dick.",OFFENSIVE,davidson
"The looters in #Ferguson are so retarded, that they risk arrest to get free food when EBT already pays for their food LO…",OFFENSIVE,davidson
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You’re so sexy girl... all of you are 😍,SAFE,olid
@USER @USER Still you are very good. But I’m down to play. Scared money don’t make money they say.,SAFE,olid
@USER @USER Good for her..... thats some fine gun control. Double tap to an ass,OFFENSIVE,olid
"you are a hoe, hoe, & a hoe.",OFFENSIVE,davidson
@USER Another INSANE O.. appointees.. AMOUNTING TO NUT N.. JWB.. the next ONE Could be real famous.. former..first BLACK president.. OR former first BLACK lady... JUST SAYN IT...and FREEDOM OF SPEECH... r my Am O!!,OFFENSIVE,olid
"I broke baby outta his thug stage n turned him into a pussy 😂 , it was hard but I did it 💁😙 now he show more feelings than a lit bit",OFFENSIVE,davidson
"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. URL",OFFENSIVE,davidson
What I hate about edm festivals is the people who bitch about the line up. #STFU,OFFENSIVE,davidson
niggas w/ bitch mentalities is a no go .,OFFENSIVE,davidson
"""It's a joke bitch, fix ya face"" 😂😂😂😭😭 URL",OFFENSIVE,davidson
Falls in that pussy like quick sand 😌,OFFENSIVE,davidson
This white bitch dressed as the devil at my job. Oh the irony lol,OFFENSIVE,davidson
"Ohioans clowned on Kid like, ""It's sooo warm here! What the fuck is wrong with Minnesota?"" Well that bitch Karma teamed wit…",OFFENSIVE,davidson
"Gave her that ""move it lil nigger"" push smh.. URL",HATE,davidson
@USER Creepy,OFFENSIVE,olid
hoes on my jitterbug,OFFENSIVE,davidson
"""Fuck bitches , get money"" - A favorite nigga's line when a girl leave his ass for another man",OFFENSIVE,davidson
@USER cuff her crazy boy you might not ever find another especial not these dirty crew fucking party hoes out here …,OFFENSIVE,davidson
@USER @USER who better 2 b the Manchurian candidate. Think abt it we bitch abt his policy and he screams racism.…,OFFENSIVE,davidson
1 year old gray/white tabby cat (Orlando): 1year old female gray/white Tabby. Accidentally left outside and is gone. She is part of our family and we miss her dearly. Please if anyone has any information on her whereabouts feel free to contact us. URL URL,SAFE,olid
All I wanted was 100 million dollars and a bad bitch. But now I want 200 and a ménage in my palace,OFFENSIVE,davidson
@USER @USER that’s just cause the director a fucking beast but let’s not act like christian bale ever fuck niggas up or had wavy fighting scenes,OFFENSIVE,olid
i need some claritin clear in this bitch,OFFENSIVE,davidson
@USER omg gtfo white faggot,HATE,davidson
Adulting is knowing who fucked cut off in your future plans.....,HATE,olid
“@USER: @USER lol love you ;)” little bitch,OFFENSIVE,davidson
@USER bitch where u been,OFFENSIVE,davidson
@USER @USER Ilegal Invader Kills 13-Year-Old Canadian Girl,SAFE,olid
@USER Patrick you ain't nottin but a hood Nigga top bitch nigga,OFFENSIVE,davidson
@USER She is not Lisa URL,SAFE,olid
@USER Y'all gots betta machinery fo dat. Hanger be ghetto,SAFE,davidson
this shit so trash lol,OFFENSIVE,davidson
@USER I believe that the gun control laws should not be so strict because criminals will still obtain guns regardless of gun restrictions and would make it harder for a law abiding citizen to defend themselves against an attack.,SAFE,olid
@USER @USER You are correct.,SAFE,olid
Yo I'm not a bitch but don't take my order right and I will fucking become one.,OFFENSIVE,davidson
when I'm pissed I either go merit scholar and use big words or I go ghetto fabulous and talk like I'm trashy. either way I…,OFFENSIVE,davidson
I love this ho @USER URL,OFFENSIVE,davidson
"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... URL",HATE,davidson
That nig Darion couldn't help but act like the camera was on him... He didn't keep any composure eattin those crawfish hahaha,OFFENSIVE,davidson
@USER alright bitch I hope someone deletes your life suck 30 dicks and get hit by 2 buses,OFFENSIVE,davidson
I can't take you serious if you wear colored contacts.,SAFE,davidson
Happy #BLUBLOODS Friday! Off to @USER to sit down with the gang on CBS This Morning! Join us in the 8 o'clock ho…,SAFE,davidson
@USER brandy wanna b down ass bitches 😕,OFFENSIVE,davidson
11:11 Harry Potter reunion Ariana to be happy and safe Love Happiness for me and my friends Gun control @USER to notice me @USER to follow meee Cure for cancer now please Bye anxiety Lion to get rid of depression Hug Lion,SAFE,olid
WATCH-Military Monday Jihadi Bitches Slaying: BADASS - A-10 Silences Taliban During Intense Night Time Firefight URL,OFFENSIVE,davidson
Some lying ass hoes lol,HATE,davidson
bitch you got too many teeth in your mouth,OFFENSIVE,davidson
I make bitches fly like Peter Pan do,OFFENSIVE,davidson
"""Lester, the parasitic spider monkey, had 1 redeeming quality: he ran the boat, & the boat attracted women."" 'ONLY IN #C…",SAFE,davidson
@USER im queer as a three dollar bill and my first response to her coming out was sarcastic 'wow really? never…,OFFENSIVE,davidson
Omg you own a microwave!? Fancy bitch,OFFENSIVE,davidson
Gas is always cheaper in the ghetto,SAFE,davidson
“@USER: Kit Kat brownies. URL making.,SAFE,davidson
@USER Radicalism like supporting socialism ?? Like antifa smashing windows and rioting ? Can you be more specific ??,SAFE,olid
@USER drive you nigger,OFFENSIVE,davidson
@USER she might be the one DONT be a bitch,OFFENSIVE,davidson
lol im off this brooo. bitches janky. 😭😂💯,OFFENSIVE,davidson
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER What role does gun control play on school safety?,SAFE,olid
Y’all saying you wouldn’t eat her pussy? More for me,OFFENSIVE,davidson
Then he just got too basic. & the hoes loved it... From then on he made them his focal audience.,OFFENSIVE,davidson
@USER @USER this hurts to look at,SAFE,olid
.@USER “I am breaking all the rules for running as a Democrat by speaking about sensible gun control. A woman at #MarchforOurLives told me how GA’s lax gun laws allowed her daughter to kill herself before she could intervene & begged me to change the laws. We CAN win.” URL,OFFENSIVE,olid
@USER @USER @USER And his son the ANTIFA masked hater is normal?,SAFE,olid
@USER all this spaceship shit is retarded.,OFFENSIVE,davidson
I'll purposely read your message just so you know I read it and didn’t reply. I can be a bitch like that. #SorryNotSorry,OFFENSIVE,davidson
[(launches sack;s of burning medical waste into the side of someones house for having a bird feeder on their porch)] Fucking Bird…,OFFENSIVE,davidson
@USER if you think that the op ed affects the the people in SC then you are so out of touch. We all think it is more fake news.,SAFE,olid
@USER @USER @USER @USER @USER She is a disgusting Coont!,OFFENSIVE,olid
I feel like no matter how much of a hoe she is if the right nigga put her in her place she gone change .,OFFENSIVE,davidson
